Fecha_Publicacion,total_count,economía_count,empleo_count,salud_count,tecnología_count,empleo_sum,economía_sum,tecnología_sum,salud_sum,publica
1995-02-28,2,0.0,2.0,0.0,0.0,1.9734666943550108,0.053751316576381124,0.0006190636959217036,0.0001105821038436261,2
1995-03-01,4,0.0,4.0,0.0,0.0,2.035843975841999,0.0005142934696777088,0.00031374768150263185,0.008337970160937382,4
1995-03-02,7,0.0,5.0,0.0,2.0,3.6474769037886285,0.0014565751962435666,2.1447505899341195,0.00010913166534010088,7
1995-03-03,3,0.0,2.0,0.0,1.0,1.9897973137849474,0.00019968789092666847,0.023593543053721036,4.623269342118874e-05,3
1995-03-04,1,0.0,1.0,0.0,0.0,0.999557614326477,1.67944253917085e-05,2.1200468836468644e-05,1.2925516784889624e-05,1
1995-03-05,0,,,,,0.0,0.0,0.0,0.0,0
1995-03-06,1,0.0,1.0,0.0,0.0,0.0404877364635467,1.7044203559635207e-05,0.0010635713115334,1.2684078683378177e-05,1
1995-03-07,0,,,,,0.0,0.0,0.0,0.0,0
1995-03-08,2,0.0,2.0,0.0,0.0,1.9920141696929932,9.904642229230376e-05,0.00010238055074296426,0.8996620629422978,2
1995-03-09,1,0.0,1.0,0.0,0.0,0.9894475936889648,2.4862023565219715e-05,3.369311161804944e-05,1.6809246517368592e-05,1
1995-03-10,4,0.0,4.0,0.0,0.0,2.984382995404303,0.00014171579459798522,0.9694650959054344,7.132199880288681e-05,4
1995-03-11,3,0.0,3.0,0.0,0.0,1.0565833560249303,9.132037666859105e-05,0.00010354626647313125,5.095421875012107e-05,3
1995-03-12,0,,,,,0.0,0.0,0.0,0.0,0
1995-03-13,2,0.0,2.0,0.0,0.0,1.926705181598663,6.339466744975653e-05,0.01760510757594595,3.723638837982435e-05,2
1995-03-14,0,,,,,0.0,0.0,0.0,0.0,0
1995-03-15,10,1.0,8.0,0.0,1.0,6.66856809167075,1.007532767522207,1.0199341414554508,0.00015025533230073052,10
1995-03-16,5,0.0,5.0,0.0,0.0,4.034820608794689,0.00014687642396893352,0.0005100562666484064,0.00027538581434780263,5
1995-03-17,3,0.0,3.0,0.0,0.0,2.8912277817726135,0.00010903977818088606,9.718582259665709e-05,5.149586831976194e-05,3
1995-03-18,1,0.0,1.0,0.0,0.0,0.9901172518730164,2.1916193873039447e-05,2.7237812901148573e-05,1.6378298823838122e-05,1
1995-03-19,0,,,,,0.0,0.0,0.0,0.0,0
1995-03-20,2,0.0,1.0,0.0,1.0,0.9961928323373286,3.483907312329393e-05,0.10771140508586532,2.8067852326785214e-05,2
1995-03-21,3,0.0,2.0,0.0,1.0,1.0303246561998092,5.646709178108722e-05,0.0886230100459215,4.29945239375229e-05,3
1995-03-22,0,,,,,0.0,0.0,0.0,0.0,0
1995-03-23,4,0.0,4.0,0.0,0.0,3.0121956169605255,0.003826229887636089,0.000258183130426894,7.800790172041161e-05,4
1995-03-24,6,1.0,5.0,0.0,0.0,4.032330744114006,0.9842264057506327,0.931339895536439,0.9242602343510952,6
1995-03-25,2,0.0,2.0,0.0,0.0,1.9956675171852112,5.9176283684792e-05,8.548068217351101e-05,2.7825562028738204e-05,2
1995-03-26,0,,,,,0.0,0.0,0.0,0.0,0
1995-03-27,0,,,,,0.0,0.0,0.0,0.0,0
1995-03-28,4,0.0,3.0,0.0,1.0,2.2863372504798463,0.00013198976375861093,0.9448231232072429,6.105310239945538e-05,4
1995-03-29,11,1.0,9.0,1.0,0.0,7.9032321310914995,0.9874149629104068,0.0003186940448358655,0.0954208990569894,11
1995-03-30,4,0.0,2.0,0.0,2.0,1.032755756210463,0.00013601705541077536,0.2500363011859008,6.376486089720856e-05,4
1995-03-31,1,0.0,1.0,0.0,0.0,0.9162358641624452,2.957795913971495e-05,3.045410994673148e-05,1.7248614312848076e-05,1
1995-04-01,3,0.0,3.0,0.0,0.0,2.946990489959717,0.00011243016706430353,0.00010795685557241086,5.2729479648405686e-05,3
1995-04-02,0,,,,,0.0,0.0,0.0,0.0,0
1995-04-03,4,0.0,3.0,0.0,1.0,1.9175956437193236,8.305488336191047e-05,0.00012215283641126007,5.774611054221168e-05,4
1995-04-04,5,0.0,4.0,1.0,0.0,3.3396742924815044,0.013425615808955568,0.002898306953284132,0.007581277362987658,5
1995-04-05,2,0.0,2.0,0.0,0.0,0.8720483165234327,2.9717157303821295e-05,4.6135386583046056e-05,0.0008561553113395078,2
1995-04-06,6,1.0,5.0,0.0,0.0,5.781281769275665,0.9815607523332799,0.0002404612096142955,0.0031293653510146816,6
1995-04-07,4,1.0,3.0,0.0,0.0,3.6155998706817627,0.9596401185626746,0.0012245362522661383,0.000109994731246843,4
1995-04-08,4,0.0,4.0,0.0,0.0,0.9176737197267357,0.00011093393004557583,0.00012133691598137375,7.012655987637118e-05,4
1995-04-09,0,,,,,0.0,0.0,0.0,0.0,0
1995-04-10,2,0.0,2.0,0.0,0.0,0.9505140658584421,9.306708670919761e-05,8.535851156921126e-05,4.339487168181222e-05,2
1995-04-11,0,,,,,0.0,0.0,0.0,0.0,0
1995-04-12,1,0.0,1.0,0.0,0.0,0.9995931386947632,0.992429792881012,2.285972732352093e-05,1.3805459275317844e-05,1
1995-04-13,2,0.0,2.0,0.0,0.0,1.9865323305130005,3.7279709431459196e-05,4.6374223529710434e-05,0.9594400478090392,2
1995-04-14,1,0.0,1.0,0.0,0.0,0.0181897766888141,2.0397486878209747e-05,2.6551901100901887e-05,1.5073745998961384e-05,1
1995-04-15,1,0.0,1.0,0.0,0.0,0.9993138313293456,1.713584606477525e-05,2.9998440368217416e-05,0.8293611407279968,1
1995-04-16,0,,,,,0.0,0.0,0.0,0.0,0
1995-04-17,5,0.0,4.0,0.0,1.0,3.9821246657520533,0.0001348688074358506,0.01196930489459184,7.64564583732863e-05,5
1995-04-18,9,0.0,6.0,0.0,3.0,2.0170877571017627,0.9735529666850199,0.24626136721235506,0.9798767435613626,9
1995-04-19,1,0.0,0.0,0.0,1.0,0.0068523488007485,0.0001862230856204,0.8866784572601318,1.650107151363045e-05,1
1995-04-20,1,0.0,1.0,0.0,0.0,0.003880696138367,2.684042374312412e-05,0.0036994665861129,0.0001419146719854,1
1995-04-21,0,,,,,0.0,0.0,0.0,0.0,0
1995-04-22,2,0.0,2.0,0.0,0.0,1.014836573973298,5.036016409576405e-05,5.6022527132881805e-05,3.123910937574692e-05,2
1995-04-23,0,,,,,0.0,0.0,0.0,0.0,0
1995-04-24,15,2.0,11.0,1.0,1.0,6.22639209722638,2.8889844221230305,0.0011968046737819548,0.8361849001976225,15
1995-04-25,0,,,,,0.0,0.0,0.0,0.0,0
1995-04-26,2,0.0,0.0,0.0,2.0,0.00046363325418493896,3.338635906402487e-05,0.1233814023435115,2.84284769804799e-05,2
1995-04-27,13,0.0,13.0,0.0,0.0,6.726087671908316,0.00611793758889677,0.012237970813657524,0.0009712390228741052,13
1995-04-28,3,0.0,3.0,0.0,0.0,1.18843348196242,7.687695324420929e-05,7.335561258514646e-05,4.2662693886086345e-05,3
1995-04-29,0,,,,,0.0,0.0,0.0,0.0,0
1995-04-30,0,,,,,0.0,0.0,0.0,0.0,0
1995-05-01,1,0.0,1.0,0.0,0.0,0.9992452263832092,1.541126948723104e-05,1.813733979361132e-05,0.9683012962341307,1
1995-05-02,2,0.0,2.0,0.0,0.0,1.9138351082801819,0.008293103552205139,4.6194933020160533e-05,3.099346849921858e-05,2
1995-05-03,0,,,,,0.0,0.0,0.0,0.0,0
1995-05-04,6,0.0,6.0,0.0,0.0,4.9295088885119185,0.00012652993336814689,0.9431753394164845,0.8409638998346054,6
1995-05-05,6,0.0,2.0,0.0,4.0,1.017112768775405,0.0009246635927409894,0.25249288584382135,0.00011515118239913136,6
1995-05-06,0,,,,,0.0,0.0,0.0,0.0,0
1995-05-07,0,,,,,0.0,0.0,0.0,0.0,0
1995-05-08,1,1.0,0.0,0.0,0.0,0.0042793634347617,0.0229293666779994,5.881442848476581e-05,1.4523388927045744e-05,1
1995-05-09,14,0.0,13.0,0.0,1.0,10.143544281640061,0.0029232821816548523,0.8448815573647153,0.00021955733063805383,14
1995-05-10,1,0.0,1.0,0.0,0.0,0.986046314239502,0.0014274318236857,7.820326572982594e-05,2.624492299219128e-05,1
1995-05-11,0,,,,,0.0,0.0,0.0,0.0,0
1995-05-12,1,0.0,1.0,0.0,0.0,0.9991813898086548,4.002779314760119e-05,4.80529670312535e-05,1.6830563254188746e-05,1
1995-05-13,1,0.0,0.0,0.0,1.0,0.0123496167361736,0.0015946985222399,0.0280525926500558,1.690114186203573e-05,1
1995-05-14,0,,,,,0.0,0.0,0.0,0.0,0
1995-05-15,0,,,,,0.0,0.0,0.0,0.0,0
1995-05-16,0,,,,,0.0,0.0,0.0,0.0,0
1995-05-17,9,2.0,7.0,0.0,0.0,7.659476816654205,1.9416930516454156,0.0018853852234314286,0.0012686061972998841,9
1995-05-18,3,0.0,3.0,0.0,0.0,1.7480339487665333,0.0004840191832044377,0.00019326103574706302,4.8157567107409704e-05,3
1995-05-19,5,0.0,5.0,0.0,0.0,2.884101422227104,0.00014527750317938626,0.008839862653985614,9.45045285334345e-05,5
1995-05-20,4,1.0,2.0,0.0,1.0,1.091560840326565,0.03040811035953078,1.8803729944356746,6.662496525677852e-05,4
1995-05-21,0,,,,,0.0,0.0,0.0,0.0,0
1995-05-22,5,1.0,4.0,0.0,0.0,4.30547958612442,0.9543012269623432,0.00020170256357232574,0.010642018927683043,5
1995-05-23,2,0.0,2.0,0.0,0.0,1.9920981526374817,0.983241872997496,3.320383711979957e-05,2.8075532100046985e-05,2
1995-05-24,25,0.0,15.0,2.0,8.0,3.0590438990866455,0.007350405145189062,5.615615574811272,0.137325451862125,25
1995-05-25,2,0.0,1.0,0.0,1.0,0.9998327426146715,0.0006529490401589097,0.020082542741874924,3.452372948231641e-05,2
1995-05-26,6,1.0,5.0,0.0,0.0,2.1021675548654457,0.9599251318786627,0.00018056306907965336,0.00011794421516242437,6
1995-05-27,7,2.0,5.0,0.0,0.0,5.0864661175291985,1.881789998804379,0.0011138560184916504,0.007848867198845188,7
1995-05-28,0,,,,,0.0,0.0,0.0,0.0,0
1995-05-29,1,0.0,1.0,0.0,0.0,0.9987075328826904,2.909363502112683e-05,2.0393181330291554e-05,1.4124596418696456e-05,1
1995-05-30,3,0.0,3.0,0.0,0.0,2.047734249383211,6.402771032298915e-05,0.0006451920708058852,4.1079771108343266e-05,3
1995-05-31,3,0.0,3.0,0.0,0.0,1.8351860355469398,7.567757893411908e-05,7.97124084783718e-05,4.9686816964822356e-05,3
1995-06-01,0,,,,,0.0,0.0,0.0,0.0,0
1995-06-02,3,0.0,2.0,0.0,1.0,1.0891805332976219,7.368299520749133e-05,0.00026800876003101656,0.0001637731857044855,3
1995-06-03,1,0.0,1.0,0.0,0.0,0.0005700393230654,2.5145451218122616e-05,2.3878343199612573e-05,1.654861625866033e-05,1
1995-06-04,0,,,,,0.0,0.0,0.0,0.0,0
1995-06-05,1,0.0,1.0,0.0,0.0,0.9646506309509276,2.6122444978682324e-05,2.3852264348533936e-05,0.0092527586966753,1
1995-06-06,1,0.0,1.0,0.0,0.0,0.0178746897727251,0.0003367973840795,0.0009680116781964,4.191885454929434e-05,1
1995-06-07,5,2.0,3.0,0.0,0.0,2.801934781484306,1.951449311058241,0.0009338502277386791,0.009218415953000594,5
1995-06-08,4,0.0,4.0,0.0,0.0,3.9227545857429504,0.00016115074868139345,0.00016964110545814037,6.612366632907651e-05,4
1995-06-09,7,1.0,5.0,0.0,1.0,4.995096179212851,0.04370676168400671,0.0019018116017831353,0.00014421463220060105,7
1995-06-10,12,0.0,11.0,0.0,1.0,6.072794281906681,0.9570199785284783,1.1256014324972055,0.9014216227424184,12
1995-06-11,0,,,,,0.0,0.0,0.0,0.0,0
1995-06-12,1,1.0,0.0,0.0,0.0,0.0002536254178266,0.923791527748108,2.3857599444454536e-05,2.3269485609489493e-05,1
1995-06-13,1,0.0,1.0,0.0,0.0,0.993957817554474,3.062280302401632e-05,3.063292751903646e-05,1.784001688065473e-05,1
1995-06-14,4,0.0,4.0,0.0,0.0,3.0186063945293427,7.716950312897097e-05,0.0015257253962771195,0.00014652119989477796,3
1995-06-15,2,0.0,1.0,0.0,1.0,0.9989335197024048,6.188732186274137e-05,0.00206234193865383,3.254529565310804e-05,2
1995-06-16,10,0.0,10.0,0.0,0.0,5.922059810720383,0.9843032560092979,0.013346311146960443,0.00017741044484864688,10
1995-06-17,3,0.0,2.0,0.0,1.0,0.1126894891494884,9.169571967504453e-05,0.08782611584501854,8.46336242830148e-05,3
1995-06-18,0,,,,,0.0,0.0,0.0,0.0,0
1995-06-19,4,0.0,0.0,0.0,4.0,0.0007457546453222,9.366762060381006e-05,0.0118245573248713,5.6160654821724165e-05,4
1995-06-20,0,,,,,0.0,0.0,0.0,0.0,0
1995-06-21,1,0.0,1.0,0.0,0.0,0.9988498091697692,1.5171091035881544e-05,2.3867987692938183e-05,6.434242823161185e-05,1
1995-06-22,7,0.0,4.0,1.0,2.0,0.006674388956525617,0.00026404389882372925,0.0007800851308274303,0.025577446297574996,7
1995-06-23,6,0.0,4.0,0.0,2.0,3.8682123631042487,0.00018249970071337884,0.01644953258983137,0.0043659495640895035,6
1995-06-24,6,0.0,5.0,0.0,1.0,4.868488851107031,0.0004422127840370688,0.006058890614440219,0.8189489467285965,6
1995-06-25,0,,,,,0.0,0.0,0.0,0.0,0
1995-06-26,4,1.0,3.0,0.0,0.0,3.8434864282608032,0.9789280213217352,0.943732700376131,0.00021107622796986316,4
1995-06-27,3,1.0,2.0,0.0,0.0,1.99407673755195,0.032071154220830046,0.0027015345058316164,4.9918098738999106e-05,3
1995-06-28,0,,,,,0.0,0.0,0.0,0.0,0
1995-06-29,3,0.0,1.0,1.0,1.0,9.819977458391804e-05,6.989452413108665e-05,0.00015059685210871976,0.012652455505303762,3
1995-06-30,1,0.0,1.0,0.0,0.0,0.936352550983429,2.461748044879641e-05,4.058315607835539e-05,1.558670737722423e-05,1
1995-07-01,7,0.0,7.0,0.0,0.0,4.870624133072852,0.9808597833298334,0.0009967939331544358,0.0008706716589584506,7
1995-07-02,0,,,,,0.0,0.0,0.0,0.0,0
1995-07-03,0,,,,,0.0,0.0,0.0,0.0,0
1995-07-04,5,0.0,4.0,1.0,0.0,2.9967692348291166,0.00011205366081412649,0.000965180286584647,0.049322023905915405,5
1995-07-05,1,0.0,1.0,0.0,0.0,0.9930927753448486,0.0115775149315595,3.491204552119598e-05,1.648389661568217e-05,1
1995-07-06,4,0.0,4.0,0.0,0.0,3.4162856936454773,0.0006141365374787368,0.0006906964463268139,6.848071188869653e-05,4
1995-07-07,6,0.0,6.0,0.0,0.0,0.009817477315663799,0.00030670108390040696,0.0005399837245931849,0.0001537523276056163,6
1995-07-08,7,0.0,7.0,0.0,0.0,6.7830531001091,0.0001538774977234425,0.00023030314332572743,0.00010831285180756822,7
1995-07-09,0,,,,,0.0,0.0,0.0,0.0,0
1995-07-10,1,0.0,1.0,0.0,0.0,0.9901845455169678,2.1828574972460046e-05,0.00019624295237,1.5683985111536458e-05,1
1995-07-11,10,0.0,9.0,0.0,1.0,6.834406843028773,0.0001795576235963381,3.0955278915989766,0.0001417590337950969,10
1995-07-12,0,,,,,0.0,0.0,0.0,0.0,0
1995-07-13,1,0.0,0.0,0.0,1.0,1.5775383872096427e-05,2.052326271950733e-05,4.310185977374204e-05,1.3484755072568078e-05,1
1995-07-14,7,0.0,7.0,0.0,0.0,5.378853473928757,0.0001699297754385043,0.0011497776158647048,0.0006090250735722796,7
1995-07-15,2,0.0,1.0,0.0,1.0,0.9991329618587769,5.917377711739391e-05,9.070139822142664e-05,3.1773539376445115e-05,2
1995-07-16,0,,,,,0.0,0.0,0.0,0.0,0
1995-07-17,1,0.0,1.0,0.0,0.0,0.0519007481634616,0.0271787866950035,6.90617089276202e-05,1.431583586963825e-05,1
1995-07-18,0,,,,,0.0,0.0,0.0,0.0,0
1995-07-19,3,0.0,2.0,1.0,0.0,1.9617852096562274,5.5192919717228506e-05,0.00026997077839040044,0.008564212036617311,3
1995-07-20,1,0.0,1.0,0.0,0.0,0.9975391626358032,4.312233431846835e-05,0.0014268624363467,1.377605258312542e-05,1
1995-07-21,0,,,,,0.0,0.0,0.0,0.0,0
1995-07-22,2,0.0,2.0,0.0,0.0,1.9234070181846619,0.014887028839439102,0.0565911699086427,3.636821384134237e-05,2
1995-07-23,0,,,,,0.0,0.0,0.0,0.0,0
1995-07-24,1,0.0,1.0,0.0,0.0,0.999306857585907,0.0025410784874111,6.641440268140286e-05,1.9660697944345884e-05,1
1995-07-25,6,0.0,6.0,0.0,0.0,5.617471933364868,0.9764853613014564,0.010530964993449625,0.006044821523573748,6
1995-07-26,0,,,,,0.0,0.0,0.0,0.0,0
1995-07-27,8,0.0,6.0,0.0,2.0,4.935688234210829,0.01864254622432768,1.0048288047337337,0.0005619154098894562,8
1995-07-28,4,0.0,4.0,0.0,0.0,2.058193855918944,0.0006136456449893763,0.0132721999689236,6.342398955894168e-05,4
1995-07-29,13,1.0,11.0,0.0,1.0,6.963555932044983,0.9733834801936608,0.0013508262218236223,0.0014052313381397975,13
1995-07-30,0,,,,,0.0,0.0,0.0,0.0,0
1995-07-31,1,0.0,0.0,0.0,1.0,0.4801561534404754,3.888026549248025e-05,0.7942599654197693,1.7209984434884973e-05,1
1995-08-01,1,0.0,0.0,0.0,1.0,0.0002284253569087,2.504125950508751e-05,0.0071804993785917,1.4718460988660809e-05,1
1995-08-02,2,0.0,2.0,0.0,0.0,1.9159176349639893,3.7902314033999573e-05,0.0002363741659791342,2.845249400706962e-05,2
1995-08-03,1,0.0,1.0,0.0,0.0,0.0208686552941799,0.0006744747515767,0.0002154856483684,2.4586746803834103e-05,1
1995-08-04,4,0.0,4.0,0.0,0.0,2.9844486694782972,7.863529208407272e-05,0.0027802089789473886,5.415393206931185e-05,4
1995-08-05,1,0.0,1.0,0.0,0.0,0.998388171195984,2.6544888896751218e-05,2.642604886204936e-05,1.714000609354116e-05,1
1995-08-06,0,,,,,0.0,0.0,0.0,0.0,0
1995-08-07,5,0.0,5.0,0.0,0.0,4.941603004932404,0.9820168166197618,0.00048543613593200535,0.020814583445826422,5
1995-08-08,1,0.0,1.0,0.0,0.0,0.9837472438812256,2.1040794308646585e-05,0.0002305233501829,2.7232426873524677e-05,1
1995-08-09,2,1.0,0.0,0.0,1.0,0.1973647773265838,0.9568929251472583,0.5679804600931675,2.8081943128199782e-05,2
1995-08-10,2,0.0,2.0,0.0,0.0,0.9997096202569081,3.4811409932444803e-05,0.0002554292441345478,2.9419326892821118e-05,2
1995-08-11,3,0.0,3.0,0.0,0.0,2.8437758088111877,7.746748815407045e-05,0.00010323247988708317,5.1602044550236315e-05,3
1995-08-12,21,2.0,16.0,0.0,3.0,14.980763738929454,0.0134717694427308,2.995956672586544,0.00037175694797042524,21
1995-08-13,0,,,,,0.0,0.0,0.0,0.0,0
1995-08-14,3,0.0,2.0,0.0,1.0,1.9615023732130794,7.146052757889265e-05,0.034743053951387964,0.00010905659837590065,3
1995-08-15,10,0.0,10.0,0.0,0.0,6.3395890091051115,0.00026641719432518585,0.04580613359212282,0.015907317633718773,10
1995-08-16,1,0.0,1.0,0.0,0.0,0.9940310716629028,2.5813809770625085e-05,2.0882394892396405e-05,2.1973553884890865e-05,1
1995-08-17,8,1.0,6.0,0.0,1.0,5.021371925948188,0.959016832773159,1.8448132269531923,0.0001288914409087738,8
1995-08-18,4,0.0,4.0,0.0,0.0,3.985641062259674,8.400296883337433e-05,0.00976977013488067,5.95047513343161e-05,4
1995-08-19,0,,,,,0.0,0.0,0.0,0.0,0
1995-08-20,0,,,,,0.0,0.0,0.0,0.0,0
1995-08-21,0,,,,,0.0,0.0,0.0,0.0,0
1995-08-22,2,0.0,2.0,0.0,0.0,1.8955061435699463,5.167805647943169e-05,5.204709304962307e-05,3.215805554646067e-05,2
1995-08-23,1,0.0,1.0,0.0,0.0,0.998995304107666,0.0053478786721825,0.0001380980975227,3.080524038523436e-05,1
1995-08-24,1,0.0,1.0,0.0,0.0,0.4087480306625366,0.0001023954027914,0.2634246051311493,1.7253219994017854e-05,1
1995-08-25,3,0.0,2.0,1.0,0.0,1.003032808424905,0.00012405971574480645,7.580812780361157e-05,0.008020591109016083,3
1995-08-26,5,0.0,5.0,0.0,0.0,4.992233157157898,7.328734227485256e-05,0.00012156386219430715,0.4225677812255525,5
1995-08-27,0,,,,,0.0,0.0,0.0,0.0,0
1995-08-28,1,0.0,1.0,0.0,0.0,0.995115339756012,0.354769617319107,6.321478576865047e-05,2.427464642096311e-05,1
1995-08-29,0,,,,,0.0,0.0,0.0,0.0,0
1995-08-30,1,0.0,1.0,0.0,0.0,0.9985621571540833,2.606993257359136e-05,3.014260801137425e-05,1.587120641488582e-05,1
1995-08-31,1,0.0,1.0,0.0,0.0,0.9989048838615416,7.434703729813918e-05,4.438943142304197e-05,2.047265479632188e-05,1
1995-09-01,9,0.0,6.0,0.0,3.0,3.9971840298348975,0.0002699907090573106,1.8489376636516681,0.00015379017258965177,9
1995-09-02,0,,,,,0.0,0.0,0.0,0.0,0
1995-09-03,0,,,,,0.0,0.0,0.0,0.0,0
1995-09-04,0,,,,,0.0,0.0,0.0,0.0,0
